object_id,api_supplier_risk,campaign_flag,client_type,dosage_form,line,market,planned_qty,plant,priority,product_code,uom
BATCH05365,Low,No,Contract,Device,DEV2,UK,39313,PLANT_SPECIAL,High,INHALER,Units
BATCH03665,Medium,No,OwnBrand,Tablet,TL2,FR,371379,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02176,Low,No,OwnBrand,Hormonal,HORM1,PT,18516,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH08499,Medium,Yes,OwnBrand,Injectable,INJ1,FR,12127,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04338,Medium,No,OwnBrand,Device,DEV2,DE,9590,PLANT_SPECIAL,High,INSUPEN,Units
BATCH01143,High,No,Contract,Injectable,INJ1,UK,22546,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07118,Medium,Yes,OwnBrand,Tablet,TL1,FR,97317,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08850,Medium,No,OwnBrand,Tablet,TL2,FR,304535,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH01908,Medium,No,OwnBrand,Tablet,TL1,FR,75117,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02384,High,No,Contract,Capsule,CL2,DE,103120,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH05523,High,No,Contract,Capsule,CL2,DE,83797,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH03100,Medium,No,OwnBrand,Tablet,TL1,FR,339456,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH04553,Low,Yes,Contract,Device,DEV1,UK,6955,PLANT_SPECIAL,Low,INHALER,Units
BATCH04740,Low,Yes,OwnBrand,Tablet,TL2,ES,59436,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH02999,High,No,Contract,Injectable,INJ1,UK,29214,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH07385,Medium,Yes,OwnBrand,Tablet,TL3,FR,225292,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH02993,Low,No,Contract,Device,DEV1,UK,3297,PLANT_SPECIAL,Medium,INHALER,Units
BATCH09611,Medium,No,Contract,Hormonal,HORM2,ES,26565,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH02733,Low,No,OwnBrand,Tablet,TL3,ES,406661,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH08321,High,Yes,Contract,Capsule,CL1,DE,291625,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH01379,Medium,No,OwnBrand,Injectable,INJ2,FR,9830,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH08813,Medium,No,Contract,Hormonal,HORM1,ES,38495,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH05143,Low,Yes,OwnBrand,Capsule,CL2,IT,144682,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH07208,High,No,Contract,Injectable,INJ2,UK,15844,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH06518,High,Yes,Contract,Injectable,INJ2,UK,14934,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH04024,Medium,Yes,OwnBrand,Device,DEV1,DE,48745,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH00231,High,No,Contract,Capsule,CL2,DE,278090,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01349,Medium,No,OwnBrand,Tablet,TL3,FR,475378,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH06908,Low,No,OwnBrand,Tablet,TL1,ES,93055,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH01261,Medium,No,OwnBrand,Tablet,TL2,FR,170510,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH06103,High,No,Contract,Capsule,CL2,DE,404307,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH00096,Low,No,Contract,Device,DEV2,UK,40963,PLANT_SPECIAL,Medium,INHALER,Units
BATCH08769,Low,Yes,OwnBrand,Hormonal,HORM2,PT,47015,PLANT_SPECIAL,High,EE30TAB,Units
BATCH08168,High,No,Contract,Injectable,INJ1,UK,26817,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH04473,High,No,Contract,Capsule,CL1,DE,252656,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01680,Medium,No,OwnBrand,Injectable,INJ1,FR,45950,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH01411,High,No,Contract,Capsule,CL2,DE,392358,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH00489,High,No,Contract,Injectable,INJ1,UK,6666,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03530,Medium,No,OwnBrand,Device,DEV1,DE,23932,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH03561,Low,No,OwnBrand,Hormonal,HORM2,PT,42612,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH03168,High,Yes,Contract,Injectable,INJ2,UK,44754,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH07923,Medium,Yes,OwnBrand,Device,DEV2,DE,27992,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH09356,Low,No,OwnBrand,Hormonal,HORM2,PT,17152,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH01966,Low,No,OwnBrand,Hormonal,HORM1,PT,49489,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH07512,Medium,No,OwnBrand,Injectable,INJ2,FR,41294,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH02202,Low,Yes,OwnBrand,Tablet,TL3,ES,98174,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01489,Medium,No,OwnBrand,Injectable,INJ1,FR,7269,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08228,Medium,No,Contract,Hormonal,HORM1,ES,29562,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH01449,Medium,No,OwnBrand,Tablet,TL1,FR,208494,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH04023,Medium,No,OwnBrand,Injectable,INJ1,FR,12648,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH06172,High,No,Contract,Capsule,CL2,DE,242157,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09770,Medium,No,OwnBrand,Injectable,INJ2,FR,7146,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH09542,High,No,Contract,Capsule,CL1,DE,289088,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH00135,Medium,No,Contract,Hormonal,HORM1,ES,48574,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06686,Medium,Yes,OwnBrand,Device,DEV1,DE,7785,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH05081,High,No,Contract,Injectable,INJ2,UK,40731,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH01160,Low,No,OwnBrand,Hormonal,HORM1,PT,47247,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH06055,Low,No,OwnBrand,Tablet,TL3,ES,134222,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH03977,Medium,Yes,OwnBrand,Injectable,INJ1,FR,28501,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04364,Medium,No,OwnBrand,Injectable,INJ2,FR,39652,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH08005,Medium,No,OwnBrand,Tablet,TL3,FR,240028,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH08544,Medium,No,OwnBrand,Tablet,TL1,FR,492489,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH03633,Low,Yes,OwnBrand,Tablet,TL2,ES,65018,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH09392,Low,No,OwnBrand,Hormonal,HORM1,PT,49536,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH02808,Medium,Yes,OwnBrand,Device,DEV2,DE,26755,PLANT_SPECIAL,High,INSUPEN,Units
BATCH01743,Medium,Yes,OwnBrand,Tablet,TL2,FR,324013,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02237,Low,No,OwnBrand,Tablet,TL3,ES,266525,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH00184,Medium,No,OwnBrand,Device,DEV2,DE,10256,PLANT_SPECIAL,High,INSUPEN,Units
BATCH00636,High,Yes,Contract,Capsule,CL1,DE,361342,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01923,Medium,Yes,OwnBrand,Device,DEV2,DE,23016,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH00658,Medium,Yes,OwnBrand,Device,DEV1,DE,49223,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06806,Medium,Yes,OwnBrand,Device,DEV1,DE,27881,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH05961,Low,Yes,Contract,Device,DEV1,UK,40916,PLANT_SPECIAL,Low,INHALER,Units
BATCH05489,Medium,No,OwnBrand,Injectable,INJ2,FR,34876,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH06349,Medium,No,OwnBrand,Device,DEV2,DE,46756,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04912,High,No,Contract,Capsule,CL2,DE,494657,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH06275,Low,Yes,Contract,Device,DEV1,UK,6946,PLANT_SPECIAL,High,INHALER,Units
BATCH01475,High,No,Contract,Injectable,INJ2,UK,1568,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02549,Medium,No,OwnBrand,Tablet,TL2,FR,63872,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04892,Medium,No,Contract,Hormonal,HORM2,ES,42723,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH06264,Medium,No,OwnBrand,Tablet,TL3,FR,402926,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH04601,High,No,Contract,Injectable,INJ1,UK,9802,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH00182,Medium,No,OwnBrand,Tablet,TL2,FR,127783,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH03549,Medium,No,Contract,Hormonal,HORM1,ES,24620,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH05998,Medium,Yes,OwnBrand,Injectable,INJ1,FR,41588,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH07686,Low,No,OwnBrand,Tablet,TL3,ES,128028,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05531,Low,No,Contract,Device,DEV1,UK,8097,PLANT_SPECIAL,High,INHALER,Units
BATCH01748,Low,No,OwnBrand,Hormonal,HORM1,PT,4020,PLANT_SPECIAL,High,EE30TAB,Units
BATCH00233,Medium,Yes,Contract,Hormonal,HORM2,ES,15757,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH01834,Medium,No,OwnBrand,Device,DEV2,DE,37739,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH05323,Low,No,Contract,Device,DEV2,UK,35741,PLANT_SPECIAL,Medium,INHALER,Units
BATCH06645,Medium,No,OwnBrand,Device,DEV1,DE,5005,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04182,Low,No,Contract,Device,DEV1,UK,13415,PLANT_SPECIAL,High,INHALER,Units
BATCH03276,Low,No,OwnBrand,Capsule,CL2,IT,107303,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH06411,Low,No,OwnBrand,Capsule,CL2,IT,334639,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH02257,Medium,No,OwnBrand,Tablet,TL2,FR,326396,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05333,Medium,Yes,OwnBrand,Injectable,INJ2,FR,23779,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH00671,Low,Yes,OwnBrand,Hormonal,HORM2,PT,25678,PLANT_SPECIAL,High,EE30TAB,Units
BATCH07275,Low,No,OwnBrand,Tablet,TL2,ES,125811,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH00613,High,No,Contract,Capsule,CL2,DE,233266,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03461,Low,No,Contract,Device,DEV2,UK,29759,PLANT_SPECIAL,Low,INHALER,Units
BATCH00069,Low,No,OwnBrand,Tablet,TL2,ES,395761,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH08297,Medium,No,OwnBrand,Tablet,TL3,FR,134949,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00569,Medium,No,OwnBrand,Injectable,INJ2,FR,36896,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH03361,High,No,Contract,Capsule,CL2,DE,259192,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH04247,Low,No,OwnBrand,Tablet,TL3,ES,233554,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH07851,Low,Yes,OwnBrand,Tablet,TL2,ES,248047,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04692,High,No,Contract,Capsule,CL1,DE,62601,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH01010,Low,No,OwnBrand,Capsule,CL1,IT,287292,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH03521,Low,No,OwnBrand,Hormonal,HORM2,PT,14474,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH05297,Low,No,OwnBrand,Tablet,TL2,ES,210366,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04156,Medium,No,Contract,Hormonal,HORM1,ES,37124,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06104,Low,Yes,OwnBrand,Hormonal,HORM1,PT,17843,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH00824,Low,No,OwnBrand,Hormonal,HORM1,PT,42588,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH07126,Medium,No,OwnBrand,Device,DEV1,DE,44141,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06574,Low,No,OwnBrand,Tablet,TL3,ES,406397,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH03474,Medium,No,OwnBrand,Device,DEV2,DE,30831,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH05427,Medium,No,OwnBrand,Tablet,TL1,FR,338412,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02401,Low,No,OwnBrand,Hormonal,HORM2,PT,48831,PLANT_SPECIAL,High,EE30TAB,Units
BATCH05232,Low,No,Contract,Device,DEV1,UK,3757,PLANT_SPECIAL,Medium,INHALER,Units
BATCH09302,Medium,No,OwnBrand,Device,DEV1,DE,13032,PLANT_SPECIAL,High,INSUPEN,Units
BATCH09947,Low,No,OwnBrand,Capsule,CL2,IT,299131,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH06426,Medium,No,OwnBrand,Injectable,INJ1,FR,25959,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH06084,Medium,No,OwnBrand,Injectable,INJ2,FR,26490,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH00178,High,No,Contract,Capsule,CL1,DE,117305,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01562,Low,No,OwnBrand,Tablet,TL1,ES,147781,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH04409,Medium,Yes,OwnBrand,Injectable,INJ2,FR,6911,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH05714,High,No,Contract,Capsule,CL1,DE,232340,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH04083,Medium,No,OwnBrand,Device,DEV2,DE,23977,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH08193,Medium,No,OwnBrand,Tablet,TL1,FR,451656,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH09102,Low,No,Contract,Device,DEV1,UK,7199,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02712,Medium,No,OwnBrand,Device,DEV1,DE,14886,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04321,Low,Yes,OwnBrand,Capsule,CL1,IT,424698,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02934,Low,No,OwnBrand,Capsule,CL1,IT,211733,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH06074,High,No,Contract,Capsule,CL1,DE,364150,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02304,Low,No,OwnBrand,Hormonal,HORM2,PT,33587,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH08868,Medium,No,Contract,Hormonal,HORM1,ES,17031,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH09090,High,No,Contract,Capsule,CL1,DE,339747,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH09232,Medium,No,OwnBrand,Tablet,TL3,FR,273167,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00038,Medium,No,OwnBrand,Tablet,TL2,FR,200327,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH05299,Low,No,OwnBrand,Capsule,CL1,IT,411247,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH01058,Low,No,Contract,Device,DEV2,UK,44889,PLANT_SPECIAL,Low,INHALER,Units
BATCH05221,Low,Yes,OwnBrand,Tablet,TL2,ES,199022,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04421,High,Yes,Contract,Injectable,INJ1,UK,39532,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07762,Medium,No,OwnBrand,Tablet,TL2,FR,299678,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH02477,Medium,No,Contract,Hormonal,HORM2,ES,13221,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH06008,Low,No,OwnBrand,Tablet,TL2,ES,131400,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00465,High,Yes,Contract,Injectable,INJ1,UK,11552,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH05322,Medium,No,OwnBrand,Injectable,INJ1,FR,32960,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH06176,High,No,Contract,Injectable,INJ2,UK,37662,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02297,Medium,Yes,OwnBrand,Injectable,INJ1,FR,47743,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH03157,Medium,No,OwnBrand,Device,DEV2,DE,46190,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02964,High,No,Contract,Capsule,CL2,DE,454696,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02669,Low,No,OwnBrand,Tablet,TL3,ES,329479,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH01569,Low,No,OwnBrand,Capsule,CL1,IT,493626,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02524,Low,Yes,OwnBrand,Tablet,TL1,ES,478002,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH00777,High,No,Contract,Injectable,INJ1,UK,23045,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH02575,Low,Yes,OwnBrand,Tablet,TL3,ES,380962,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH03266,Low,No,OwnBrand,Hormonal,HORM1,PT,48848,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH05472,Medium,Yes,OwnBrand,Tablet,TL1,FR,457539,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH03999,High,No,Contract,Capsule,CL2,DE,86114,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02454,Medium,Yes,OwnBrand,Tablet,TL1,FR,462995,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05751,Low,No,OwnBrand,Tablet,TL1,ES,430312,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05391,Low,Yes,OwnBrand,Capsule,CL1,IT,387660,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08923,Medium,No,OwnBrand,Injectable,INJ2,FR,4523,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02834,Medium,No,OwnBrand,Tablet,TL3,FR,360715,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH07000,Low,No,OwnBrand,Tablet,TL2,ES,232738,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH08943,High,No,Contract,Injectable,INJ2,UK,15088,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH01832,Low,No,OwnBrand,Capsule,CL1,IT,104818,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH00744,High,Yes,Contract,Capsule,CL1,DE,124703,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH04296,Low,No,Contract,Device,DEV2,UK,18167,PLANT_SPECIAL,High,INHALER,Units
BATCH03239,Low,No,OwnBrand,Hormonal,HORM1,PT,6427,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH06110,Low,No,OwnBrand,Capsule,CL1,IT,161237,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08474,Medium,No,OwnBrand,Injectable,INJ2,FR,45467,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH01875,Low,No,OwnBrand,Hormonal,HORM2,PT,6080,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH00448,Low,No,OwnBrand,Tablet,TL2,ES,174058,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01137,High,No,Contract,Injectable,INJ1,UK,17956,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH06434,Medium,No,OwnBrand,Tablet,TL2,FR,150977,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH01954,Medium,No,Contract,Hormonal,HORM1,ES,38471,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH00552,Low,Yes,OwnBrand,Tablet,TL1,ES,475844,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH07776,Medium,No,OwnBrand,Device,DEV2,DE,43926,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH05904,Medium,No,OwnBrand,Tablet,TL3,FR,349585,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH09526,Medium,Yes,OwnBrand,Device,DEV2,DE,42628,PLANT_SPECIAL,High,INSUPEN,Units
BATCH00086,Medium,No,OwnBrand,Injectable,INJ2,FR,48251,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH05780,Low,Yes,OwnBrand,Hormonal,HORM1,PT,42890,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH06549,Medium,No,OwnBrand,Device,DEV2,DE,21364,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06347,High,No,Contract,Capsule,CL1,DE,329971,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH09513,Low,No,OwnBrand,Tablet,TL3,ES,398781,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00269,High,No,Contract,Capsule,CL1,DE,105210,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH01509,High,Yes,Contract,Capsule,CL1,DE,377010,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH04217,Medium,Yes,OwnBrand,Device,DEV1,DE,16368,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH07719,Medium,No,OwnBrand,Device,DEV1,DE,14130,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH03134,Medium,Yes,Contract,Hormonal,HORM2,ES,35148,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH07022,Low,No,OwnBrand,Capsule,CL1,IT,245863,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH08463,Low,No,Contract,Device,DEV1,UK,2508,PLANT_SPECIAL,Low,INHALER,Units
BATCH02011,High,No,Contract,Capsule,CL2,DE,406952,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01523,High,No,Contract,Injectable,INJ1,UK,23362,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH09652,High,Yes,Contract,Injectable,INJ1,UK,35778,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH03232,Medium,No,OwnBrand,Device,DEV1,DE,5853,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH01611,Medium,No,OwnBrand,Device,DEV2,DE,14082,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02640,Low,No,OwnBrand,Capsule,CL2,IT,204786,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH05509,Low,No,OwnBrand,Capsule,CL1,IT,174120,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH05985,Medium,No,OwnBrand,Device,DEV2,DE,41818,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH08708,Medium,No,OwnBrand,Device,DEV1,DE,16621,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06590,Low,No,OwnBrand,Tablet,TL3,ES,301182,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH05456,Low,No,Contract,Device,DEV1,UK,38693,PLANT_SPECIAL,Medium,INHALER,Units
BATCH01995,Low,No,OwnBrand,Capsule,CL1,IT,144921,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH08523,Medium,No,OwnBrand,Injectable,INJ2,FR,30479,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH01380,Low,No,OwnBrand,Tablet,TL3,ES,483561,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH04861,Medium,No,OwnBrand,Device,DEV1,DE,40758,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH01981,High,No,Contract,Injectable,INJ2,UK,3638,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH07782,Medium,No,OwnBrand,Device,DEV1,DE,1668,PLANT_SPECIAL,High,INSUPEN,Units
BATCH01172,Medium,Yes,OwnBrand,Device,DEV2,DE,12088,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02836,Medium,Yes,Contract,Hormonal,HORM2,ES,23938,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06794,Medium,No,OwnBrand,Device,DEV1,DE,1007,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02980,High,Yes,Contract,Capsule,CL2,DE,357931,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH04679,Medium,Yes,OwnBrand,Device,DEV1,DE,33662,PLANT_SPECIAL,High,INSUPEN,Units
BATCH09294,Low,No,OwnBrand,Capsule,CL1,IT,373401,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH02140,Low,No,OwnBrand,Hormonal,HORM2,PT,49060,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH04122,Low,No,OwnBrand,Hormonal,HORM1,PT,35183,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH08151,High,Yes,Contract,Capsule,CL1,DE,436492,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH05183,Medium,No,OwnBrand,Device,DEV1,DE,44976,PLANT_SPECIAL,High,INSUPEN,Units
